Aplicación,request,parámetro,valor,Teleported states,Mean fidel,Std fidel,Mean time,Std time,Queue size,Discarded qubits
TeleportationWithDemand,request2,requests$demand_rate,2387.7551020408164,190,0.6947368421052632,0.46173549336307773,522917.36842105264,1002.6227094027904,48,0
TeleportationWithDemand,request2,requests$demand_rate,2428.5714285714284,190,0.7526315789473684,0.4326226419412709,523217.36842105264,1436.2515221841645,52,0
TeleportationWithDemand,request2,requests$demand_rate,2469.3877551020405,190,0.6,0.4911922650753382,523080.5263157895,1048.1981197491314,56,0
TeleportationWithDemand,request2,requests$demand_rate,2510.204081632653,190,0.6526315789473685,0.47739196794770833,523101.5789473684,980.0375932639147,60,0
TeleportationWithDemand,request2,requests$demand_rate,2551.0204081632655,190,0.5894736842105263,0.4932290074612092,522936.84210526315,951.862849884506,64,0
TeleportationWithDemand,request2,requests$demand_rate,2591.8367346938776,190,0.7105263157894737,0.45471630418672376,523278.4210526316,1516.9614684984385,68,0
TeleportationWithDemand,request2,requests$demand_rate,2632.6530612244896,190,0.631578947368421,0.4836508334066744,523346.3157894737,1479.4400861584231,72,0
TeleportationWithDemand,request2,requests$demand_rate,2673.4693877551017,190,0.5842105263157895,0.49415970887763444,523041.5789473684,1023.5882685287994,76,0
TeleportationWithDemand,request2,requests$demand_rate,2714.285714285714,190,0.631578947368421,0.4836508334066745,523080.5263157895,994.8490283710917,80,0
TeleportationWithDemand,request2,requests$demand_rate,2755.1020408163267,190,0.7157894736842105,0.4522292319117471,523017.36842105264,1022.0652507424718,84,0
TeleportationWithDemand,request2,requests$demand_rate,2795.918367346939,190,0.6157894736842106,0.4876931530468949,523200.0,1438.032165125839,88,0
TeleportationWithDemand,request2,requests$demand_rate,2836.734693877551,190,0.6578947368421053,0.4756680509358889,523154.2105263158,1003.6220951839995,92,0
TeleportationWithDemand,request2,requests$demand_rate,2877.551020408163,190,0.5684210526315789,0.4966050154331745,523237.36842105264,1509.6596978227572,97,0
TeleportationWithDemand,request2,requests$demand_rate,2918.3673469387754,190,0.6578947368421053,0.4756680509358889,522917.36842105264,1013.1220649922759,100,0
TeleportationWithDemand,request2,requests$demand_rate,2959.183673469388,190,0.6210526315789474,0.4864067009167759,523268.4210526316,1439.3754640602185,100,5
TeleportationWithDemand,request2,requests$demand_rate,3000.0,190,0.6210526315789474,0.48640670091677585,523194.2105263158,1508.0447967097396,100,9
TeleportationWithDemand,request3,requests$demand_rate,1000.0,99,0.9393939393939394,0.23982058847557647,523879.797979798,2542.1740574483147,0,0
TeleportationWithDemand,request3,requests$demand_rate,1040.8163265306123,103,0.9611650485436893,0.1941462000702391,528878.6407766991,4033.527393292205,0,0
TeleportationWithDemand,request3,requests$demand_rate,1081.6326530612246,107,0.9439252336448598,0.2311487188074224,527556.0747663551,4182.965851535484,0,0
TeleportationWithDemand,request3,requests$demand_rate,1122.4489795918366,111,0.9459459459459459,0.22714984392918164,530836.0360360361,4176.662277525893,0,0
TeleportationWithDemand,request3,requests$demand_rate,1163.265306122449,115,0.9391304347826087,0.24013726052022866,530474.7826086957,4122.655494886694,0,0
TeleportationWithDemand,request3,requests$demand_rate,1204.0816326530612,119,0.957983193277311,0.20147582532332903,530377.3109243697,4225.897497188503,0,0
TeleportationWithDemand,request3,requests$demand_rate,1244.8979591836735,123,0.959349593495935,0.19828667703811323,528939.0243902439,4911.622785256025,0,0
TeleportationWithDemand,request3,requests$demand_rate,1285.7142857142858,127,0.968503937007874,0.175345820396178,529754.3307086615,4200.543349311648,0,0
TeleportationWithDemand,request3,requests$demand_rate,1326.5306122448978,131,0.9618320610687023,0.19233705001984072,527432.8244274809,4148.594622985023,0,0
TeleportationWithDemand,request3,requests$demand_rate,1367.3469387755101,136,0.9485294117647058,0.22177242059360697,530432.3529411765,4064.3505672824367,0,0
TeleportationWithDemand,request3,requests$demand_rate,1408.1632653061224,140,0.8857142857142857,0.3193003656989095,530604.2857142857,4362.344947727073,0,0
TeleportationWithDemand,request3,requests$demand_rate,1448.9795918367347,144,0.9513888888888888,0.21580427259784285,529061.8055555555,4733.055851793078,0,0
TeleportationWithDemand,request3,requests$demand_rate,1489.795918367347,148,0.918918918918919,0.27388645329680616,528877.027027027,5057.251742096495,0,0
TeleportationWithDemand,request3,requests$demand_rate,1530.612244897959,152,0.9473684210526315,0.2240350517812547,529015.7894736842,5069.596497170843,0,0
TeleportationWithDemand,request3,requests$demand_rate,1571.4285714285716,156,0.9230769230769231,0.26732755161246785,527908.9743589744,4204.903002906776,0,0
TeleportationWithDemand,request3,requests$demand_rate,1612.2448979591836,160,0.9375,0.24282146558931605,529161.25,4098.565288168977,0,0
TeleportationWithDemand,request3,requests$demand_rate,1653.061224489796,164,0.9512195121951219,0.21606855446925968,530348.7804878049,4236.816257592313,0,0
TeleportationWithDemand,request3,requests$demand_rate,1693.8775510204082,168,0.9226190476190477,0.2679937395265696,530578.5714285715,4261.415002930686,0,0
TeleportationWithDemand,request3,requests$demand_rate,1734.6938775510203,172,0.9476744186046512,0.22333293751525354,530344.1860465116,4197.690945642115,0,0
TeleportationWithDemand,request3,requests$demand_rate,1775.5102040816328,176,0.9602272727272727,0.19598237397554635,528985.7954545454,4975.686306508804,0,0
TeleportationWithDemand,request3,requests$demand_rate,1816.3265306122448,180,0.9055555555555556,0.29326179930201823,527565.5555555555,4181.3007815686515,0,0
TeleportationWithDemand,request3,requests$demand_rate,1857.142857142857,184,0.967391304347826,0.17809477163447354,529202.1739130435,4062.7449941661075,0,0
TeleportationWithDemand,request3,requests$demand_rate,1897.9591836734694,188,0.9521276595744681,0.21406617168967357,526851.0638297872,1614.721358446307,1,0
TeleportationWithDemand,request3,requests$demand_rate,1938.7755102040815,190,0.8947368421052632,0.3077030180429277,523124.2105263158,1180.728480135867,3,0
TeleportationWithDemand,request3,requests$demand_rate,1979.591836734694,190,0.868421052631579,0.3389255222129955,523097.8947368421,1174.2365703948144,7,0
TeleportationWithDemand,request3,requests$demand_rate,2020.408163265306,190,0.8157894736842105,0.3886799773030961,523033.6842105263,1280.0140976667265,11,0
TeleportationWithDemand,request3,requests$demand_rate,2061.224489795918,190,0.8,0.4010568050121589,523183.6842105263,1260.0483341964618,15,0
TeleportationWithDemand,request3,requests$demand_rate,2102.0408163265306,190,0.7947368421052632,0.4049608828330158,523255.7894736842,1237.9976826805746,19,0
TeleportationWithDemand,request3,requests$demand_rate,2142.857142857143,190,0.7789473684210526,0.416052178464046,523220.0,1283.5219403767787,24,0
TeleportationWithDemand,request3,requests$demand_rate,2183.673469387755,190,0.7421052631578947,0.4386315775439719,523197.8947368421,1341.5208101625324,28,0
TeleportationWithDemand,request3,requests$demand_rate,2224.4897959183672,190,0.7210526315789474,0.4496664811893448,523118.4210526316,1284.225676807792,32,0
TeleportationWithDemand,request3,requests$demand_rate,2265.3061224489793,190,0.7210526315789474,0.4496664811893449,523182.1052631579,1321.4133004303246,36,0
TeleportationWithDemand,request3,requests$demand_rate,2306.122448979592,190,0.6736842105263158,0.47010311292992996,523092.1052631579,1216.3745200340336,40,0
TeleportationWithDemand,request3,requests$demand_rate,2346.9387755102043,190,0.7315789473684211,0.44430866764787996,523044.2105263158,1270.230224474695,44,0
TeleportationWithDemand,request3,requests$demand_rate,2387.7551020408164,190,0.6631578947368421,0.4738791022072739,523034.7368421053,1314.249814869363,48,0
TeleportationWithDemand,request3,requests$demand_rate,2428.5714285714284,190,0.7736842105263158,0.4195514173648631,523082.1052631579,1241.98841659505,52,0
TeleportationWithDemand,request3,requests$demand_rate,2469.3877551020405,190,0.6473684210526316,0.47905155531350413,523118.94736842107,1227.100918377102,56,0
TeleportationWithDemand,request3,requests$demand_rate,2510.204081632653,190,0.7315789473684211,0.44430866764787996,523217.8947368421,1294.0628729006066,60,0
TeleportationWithDemand,request3,requests$demand_rate,2551.0204081632655,190,0.6473684210526316,0.47905155531350413,523235.7894736842,1437.9523793892674,64,0
TeleportationWithDemand,request3,requests$demand_rate,2591.8367346938776,190,0.7263157894736842,0.44702675045503637,523092.63157894736,1280.7274805440752,68,0
TeleportationWithDemand,request3,requests$demand_rate,2632.6530612244896,190,0.6578947368421053,0.4756680509358889,523291.5789473684,1344.4113723778078,72,0
TeleportationWithDemand,request3,requests$demand_rate,2673.4693877551017,190,0.6842105263157895,0.4660576046948504,523143.15789473685,1337.0703686435277,76,0
TeleportationWithDemand,request3,requests$demand_rate,2714.285714285714,190,0.6052631578947368,0.4900854954141897,523103.15789473685,1239.5128443624374,80,0
TeleportationWithDemand,request3,requests$demand_rate,2755.1020408163267,190,0.631578947368421,0.4836508334066744,523213.15789473685,1268.3720876442849,84,0
TeleportationWithDemand,request3,requests$demand_rate,2795.918367346939,190,0.6052631578947368,0.4900854954141897,523172.63157894736,1396.8174033340053,88,0
TeleportationWithDemand,request3,requests$demand_rate,2836.734693877551,190,0.6210526315789474,0.48640670091677585,523230.5263157895,1442.335971561193,93,0
TeleportationWithDemand,request3,requests$demand_rate,2877.551020408163,190,0.6210526315789474,0.48640670091677585,523171.05263157893,1243.162866465684,97,0
TeleportationWithDemand,request3,requests$demand_rate,2918.3673469387754,190,0.6684210526315789,0.4720243823616103,523067.8947368421,1247.5036615923973,100,1
TeleportationWithDemand,request3,requests$demand_rate,2959.183673469388,190,0.6421052631578947,0.48064747938905494,523112.63157894736,1254.0931591821825,100,5
TeleportationWithDemand,request3,requests$demand_rate,3000.0,190,0.6052631578947368,0.4900854954141897,523221.05263157893,1388.8745195580823,100,9
TeleportationWithDemand,request4,requests$demand_rate,1000.0,99,0.9191919191919192,0.27392713453777273,526659.595959596,2286.6033624409733,0,0
TeleportationWithDemand,request4,requests$demand_rate,1040.8163265306123,103,0.8932038834951457,0.310364155476077,528738.8349514563,4990.662516624907,0,0
TeleportationWithDemand,request4,requests$demand_rate,1081.6326530612246,107,0.9345794392523364,0.24843009105039038,528955.1401869159,5126.719382910052,0,0
TeleportationWithDemand,request4,requests$demand_rate,1122.4489795918366,111,0.918918918918919,0.2741975112656479,527363.9639639639,4105.955603373156,0,0
TeleportationWithDemand,request4,requests$demand_rate,1163.265306122449,115,0.9391304347826087,0.24013726052022868,528872.1739130435,4040.161274922534,0,0
TeleportationWithDemand,request4,requests$demand_rate,1204.0816326530612,119,0.865546218487395,0.34258166780628374,527466.3865546219,4195.281395198948,0,0
TeleportationWithDemand,request4,requests$demand_rate,1244.8979591836735,123,0.926829268292683,0.2614816455119253,530481.3008130081,4164.493742351079,0,0
TeleportationWithDemand,request4,requests$demand_rate,1285.7142857142858,127,0.9448818897637795,0.22911446554115683,529043.3070866142,4153.399650758115,0,0
TeleportationWithDemand,request4,requests$demand_rate,1326.5306122448978,131,0.9007633587786259,0.3001271994969177,530680.1526717558,4185.513843049404,0,0
TeleportationWithDemand,request4,requests$demand_rate,1367.3469387755101,136,0.9411764705882353,0.23616396947735876,529012.5,3961.451987826162,0,0
TeleportationWithDemand,request4,requests$demand_rate,1408.1632653061224,140,0.95,0.21872751683019914,528910.7142857143,3991.9108211620905,0,0
TeleportationWithDemand,request4,requests$demand_rate,1448.9795918367347,144,0.8819444444444444,0.3238001580397118,529190.9722222222,3924.3531059172415,0,0
TeleportationWithDemand,request4,requests$demand_rate,1489.795918367347,148,0.9256756756756757,0.26318861647053887,530537.1621621621,4072.0764798660502,0,0
TeleportationWithDemand,request4,requests$demand_rate,1530.612244897959,152,0.9407894736842105,0.23679853206708254,531008.552631579,3890.5207278249286,0,0
TeleportationWithDemand,request4,requests$demand_rate,1571.4285714285716,156,0.967948717948718,0.1767035715312345,529067.3076923077,4926.048779263395,0,0
TeleportationWithDemand,request4,requests$demand_rate,1612.2448979591836,160,0.94375,0.23112726217552684,528887.5,3799.664831296134,0,0
TeleportationWithDemand,request4,requests$demand_rate,1653.061224489796,164,0.9207317073170732,0.27098448323496754,528970.1219512195,3969.008466342136,0,0
TeleportationWithDemand,request4,requests$demand_rate,1693.8775510204082,168,0.9404761904761905,0.23730979657290274,529191.0714285715,3880.8269746077904,0,0
TeleportationWithDemand,request4,requests$demand_rate,1734.6938775510203,172,0.9767441860465116,0.1511549444029611,527574.4186046511,4245.856213019954,0,0
TeleportationWithDemand,request4,requests$demand_rate,1775.5102040816328,176,0.9318181818181818,0.25277678670341525,529073.2954545454,3899.5270692272884,0,0
TeleportationWithDemand,request4,requests$demand_rate,1816.3265306122448,180,0.95,0.21855288405438997,528941.6666666666,4917.485334108602,0,0
TeleportationWithDemand,request4,requests$demand_rate,1857.142857142857,184,0.9293478260869565,0.25694210335428214,528852.1739130435,5068.384342020781,0,0
TeleportationWithDemand,request4,requests$demand_rate,1897.9591836734694,188,0.9468085106382979,0.22501437988966,525835.6382978724,2216.4567081403125,1,0
TeleportationWithDemand,request4,requests$demand_rate,1938.7755102040815,190,0.9315789473684211,0.25313407280273614,523075.2631578947,1020.4619164741533,3,0
TeleportationWithDemand,request4,requests$demand_rate,1979.591836734694,190,0.8368421052631579,0.370485919040366,522938.4210526316,1098.2658921794903,7,0
TeleportationWithDemand,request4,requests$demand_rate,2020.408163265306,190,0.8526315789473684,0.35540932665545544,523243.15789473685,1621.166386009721,11,0
TeleportationWithDemand,request4,requests$demand_rate,2061.224489795918,190,0.868421052631579,0.3389255222129955,523106.84210526315,951.5264963993603,15,0
TeleportationWithDemand,request4,requests$demand_rate,2102.0408163265306,190,0.8052631578947368,0.3970442170283925,523054.2105263158,1047.3742214113208,19,0
TeleportationWithDemand,request4,requests$demand_rate,2142.857142857143,190,0.7526315789473684,0.4326226419412709,523278.94736842107,1570.7575590728738,24,0
TeleportationWithDemand,request4,requests$demand_rate,2183.673469387755,190,0.7263157894736842,0.4470267504550364,522843.6842105263,957.4199817439028,27,0
TeleportationWithDemand,request4,requests$demand_rate,2224.4897959183672,190,0.7368421052631579,0.44151078568834795,523059.4736842105,1079.4324085836224,32,0
TeleportationWithDemand,request4,requests$demand_rate,2265.3061224489793,190,0.7473684210526316,0.43566943083689913,523054.2105263158,1052.4137828150015,36,0
TeleportationWithDemand,request4,requests$demand_rate,2306.122448979592,190,0.6631578947368421,0.4738791022072739,523048.94736842107,1130.7037408606257,40,0
TeleportationWithDemand,request4,requests$demand_rate,2346.9387755102043,190,0.6842105263157895,0.4660576046948504,523284.2105263158,1529.6931109360544,44,0
TeleportationWithDemand,request4,requests$demand_rate,2387.7551020408164,190,0.7368421052631579,0.441510785688348,523305.7894736842,1572.1848639550813,48,0
TeleportationWithDemand,request4,requests$demand_rate,2428.5714285714284,190,0.7157894736842105,0.4522292319117471,522975.2631578947,1037.329030579544,52,0
TeleportationWithDemand,request4,requests$demand_rate,2469.3877551020405,190,0.6368421052631579,0.48218037231442745,523321.5789473684,1608.149757293295,56,0
TeleportationWithDemand,request4,requests$demand_rate,2510.204081632653,190,0.6789473684210526,0.46811447450001414,523362.63157894736,1537.098008205131,60,0
TeleportationWithDemand,request4,requests$demand_rate,2551.0204081632655,190,0.6684210526315789,0.4720243823616103,523133.15789473685,1164.5584245299556,64,0
TeleportationWithDemand,request4,requests$demand_rate,2591.8367346938776,190,0.631578947368421,0.4836508334066744,523070.0,948.2900232808358,68,0
TeleportationWithDemand,request4,requests$demand_rate,2632.6530612244896,190,0.6210526315789474,0.48640670091677585,523191.05263157893,1032.6797458712554,72,0
TeleportationWithDemand,request4,requests$demand_rate,2673.4693877551017,190,0.6157894736842106,0.4876931530468949,523230.5263157895,1495.324189104405,76,0
TeleportationWithDemand,request4,requests$demand_rate,2714.285714285714,190,0.6263157894736842,0.48505943045375877,523365.2631578947,1525.915003218782,80,0
